"logFC","logCPM","F","PValue","FDR","gene","lfc","padj","significant"
0.361061478002411,0.0155247766470852,2.02800719207742,0.176478818965253,0.225966450971749,"Gm44769",0.361061478002411,0.225966450971749,FALSE
0.366484635460347,-0.0158928595183199,2.02443505489738,0.176836407076398,0.226408992130699,"Alox8",0.366484635460347,0.226408992130699,FALSE
0.124435959595422,4.75157702880244,2.02309929180152,0.176951908307131,0.226529270993937,"Tyk2",0.124435959595422,0.226529270993937,FALSE
0.401742806161526,-0.312650949657829,2.02336496859735,0.17695429418462,0.226529270993937,"Rilp",0.401742806161526,0.226529270993937,FALSE
0.381870781261636,-0.625114796435522,2.02117435069025,0.177195080229752,0.226822169402474,"1700013F07Rik",0.381870781261636,0.226822169402474,FALSE
-0.171796080677944,1.03642645242495,2.0197870422639,0.177288168383665,0.226925977281723,"Gm5628",-0.171796080677944,0.226925977281723,FALSE
0.576384349846998,-1.1700582792804,2.01977210604567,0.177461098788152,0.227131960989543,"Gm50341",0.576384349846998,0.227131960989543,FALSE
0.155084087231114,1.90078550963333,2.01752271210751,0.177513037075172,0.227183069836754,"Slc35d3",0.155084087231114,0.227183069836754,FALSE
0.432401954312947,-1.43362958204486,2.01962767922069,0.177569009740952,0.227239334662403,"Gm31518",0.432401954312947,0.227239334662403,FALSE
0.0532554148343977,6.37488473399831,2.01488590418433,0.177776527049441,0.227489514088694,"Xpo5",0.0532554148343977,0.227489514088694,FALSE
0.074499866818002,5.76179486089104,2.01252785941349,0.178014176160857,0.227778214857704,"Selenoi",0.074499866818002,0.227778214857704,FALSE
0.114075004852374,3.41028837613531,2.01194877822328,0.178072903413979,0.227837952424052,"Paqr3",0.114075004852374,0.227837952424052,FALSE
0.444723997950716,0.959738261093453,2.01167373145469,0.178105481655347,0.227864227443034,"Ptgr1",0.444723997950716,0.227864227443034,FALSE
0.16419388403428,1.88653527576036,2.01138584247894,0.178131206005151,0.227881730784224,"Nr1h3",0.16419388403428,0.227881730784224,FALSE
0.337833378524681,-0.457764101441523,2.01110614806154,0.178193437148846,0.227945931431211,"Iqub",0.337833378524681,0.227945931431211,FALSE
-0.40170198819773,-0.831705495211138,2.00861747945844,0.178476923551831,0.228293135094148,"Scn11a",-0.40170198819773,0.228293135094148,FALSE
-0.459096946834884,-0.962832857351154,2.00760469175911,0.178602676846533,0.228430827647723,"Tmed10-ps",-0.459096946834884,0.228430827647723,FALSE
-0.0511066779805937,6.2703275954556,2.00664595900532,0.178608714461899,0.228430827647723,"Otud5",-0.0511066779805937,0.228430827647723,FALSE
0.073609043982921,5.2040801811321,2.0060331360884,0.178670808507558,0.228494798498244,"Rexo2",0.073609043982921,0.228494798498244,FALSE
0.067346544691112,8.36613073610373,2.00502202908191,0.178773301417434,0.228610421667952,"Wbp2",0.067346544691112,0.228610421667952,FALSE
-0.101801983730583,3.3427669079931,2.00338418411154,0.178939867523102,0.228807958729026,"Tmem69",-0.101801983730583,0.228807958729026,FALSE
-0.0636977328350899,6.72049892042459,2.0032522926433,0.178952887158324,0.228809144591514,"Rabgap1",-0.0636977328350899,0.228809144591514,FALSE
0.107780970567707,5.23123012835184,2.00101482293548,0.17918026876968,0.229084394977019,"Txn1",0.107780970567707,0.229084394977019,FALSE
-0.280589927896205,0.926055311385742,2.00024164891034,0.179263923250147,0.22917586350512,"Rnf223",-0.280589927896205,0.22917586350512,FALSE
0.698679149345925,0.788084675468173,1.99961536066787,0.179329638843156,0.229244387663167,"D630039A03Rik",0.698679149345925,0.229244387663167,FALSE
-0.183279080834377,0.673296923253585,1.99847920301879,0.179445269000878,0.229373053031984,"Mterf1b",-0.183279080834377,0.229373053031984,FALSE
-0.16645259846992,1.9920359296531,1.99833601662995,0.179454533193399,0.229373053031984,"Hapln1",-0.16645259846992,0.229373053031984,FALSE
0.580669424306018,0.718639072721841,1.99814611188879,0.179479578217313,0.229389569674299,"Chsy3",0.580669424306018,0.229389569674299,FALSE
-0.0565447787417265,6.81299861511254,1.99335724864481,0.179961210478211,0.229989600477422,"Senp6",-0.0565447787417265,0.229989600477422,FALSE
0.633392195853785,-1.05589964697373,1.99374976183937,0.180067283991177,0.230109620293175,"Adgrf3",0.633392195853785,0.230109620293175,FALSE
-0.121402399687861,3.69533411089345,1.99157408562893,0.180143741853546,0.230191780345273,"Trappc6a",-0.121402399687861,0.230191780345273,FALSE
-0.0561568935217258,5.42396803216278,1.98988164050468,0.180317092588487,0.230389953050858,"Ift46",-0.0561568935217258,0.230389953050858,FALSE
-0.099948876305644,4.54736849610442,1.9898223945363,0.180323179615432,0.230389953050858,"Atg5",-0.099948876305644,0.230389953050858,FALSE
-0.364548015604499,-0.40912898136946,1.98876025708524,0.180462627422117,0.230552551217426,"Arg1",-0.364548015604499,0.230552551217426,FALSE
-0.296084156329005,-0.246284720768741,1.98742582901676,0.180592556228725,0.230702967118548,"A430108G06Rik",-0.296084156329005,0.230702967118548,FALSE
0.0680882532614779,5.34428739597682,1.9870187549593,0.180610902053149,0.23071082756023,"Mtch2",0.0680882532614779,0.23071082756023,FALSE
0.32559062277949,-0.639922474839929,1.98722311510508,0.180639810456588,0.230721913336278,"Caps2",0.32559062277949,0.230721913336278,FALSE
0.321655269836469,0.259433475889063,1.9868163858787,0.180643967132278,0.230721913336278,"Lpxn",0.321655269836469,0.230721913336278,FALSE
0.323555607063272,2.50988034074136,1.98614592002271,0.180701589959794,0.230779932857669,"P2rx6",0.323555607063272,0.230779932857669,FALSE
0.141198521515164,3.38972764664105,1.98485051010252,0.180834130436345,0.230933617879228,"Tmem134",0.141198521515164,0.230933617879228,FALSE
0.211865594548725,3.5479562028395,1.98328784868399,0.180994899766063,0.231123329286911,"Kit",0.211865594548725,0.231123329286911,FALSE
0.431021120700714,-1.39368105444865,1.98472892029683,0.181095811429295,0.231221581626015,"5430414B19Rik",0.431021120700714,0.231221581626015,FALSE
-0.25821525526396,0.356183075330165,1.98240268421279,0.181096281561016,0.231221581626015,"Snrpert",-0.25821525526396,0.231221581626015,FALSE
0.0841911742898737,4.70374638748211,1.98162119021591,0.181166497300285,0.231295625255786,"Nkrf",0.0841911742898737,0.231295625255786,FALSE
0.156053271696018,4.80583107056053,1.98104177653563,0.18122626476153,0.231356320457271,"Ptp4a1",0.156053271696018,0.231356320457271,FALSE
0.108843275346471,5.10731505581254,1.98039090356842,0.181293430748169,0.231426451906959,"B230118H07Rik",0.108843275346471,0.231426451906959,FALSE
0.106620914650657,4.51017309228269,1.97844690558045,0.181494251504838,0.231667176671246,"Acer3",0.106620914650657,0.231667176671246,FALSE
-0.110962262351311,3.71733618026278,1.97819553638559,0.181520276647608,0.231684767266512,"Psmg1",-0.110962262351311,0.231684767266512,FALSE
1.00650351809968,0.707501876325077,1.97477220308947,0.181883601796148,0.23213284184451,"Plau",1.00650351809968,0.23213284184451,FALSE
-0.416232314603379,-0.940104826788136,1.9734389454645,0.182097921447818,0.232390697351832,"Carlr",-0.416232314603379,0.232390697351832,FALSE
-0.0631373864602394,5.69561862130038,1.97182290860918,0.182180597593806,0.232480527897896,"Gm16286",-0.0631373864602394,0.232480527897896,FALSE
0.33401581855289,0.0800530416183243,1.97133735929059,0.182246590681822,0.232549058525958,"Gbx2",0.33401581855289,0.232549058525958,FALSE
-0.0492627825406707,6.65307762505334,1.96945889086013,0.182426345141375,0.232762731137229,"Wasl",-0.0492627825406707,0.232762731137229,FALSE
-0.0893428031027088,4.97389382332049,1.96904972120234,0.182468931995738,0.232801370859912,"Gba",-0.0893428031027088,0.232801370859912,FALSE
-0.112696057979283,3.01541546395254,1.96878873637308,0.18249680088421,0.232821228851876,"Prkn",-0.112696057979283,0.232821228851876,FALSE
-0.353659165265457,-0.818572490933613,1.96814382388216,0.182627974155496,0.232972866377017,"Gm11525",-0.353659165265457,0.232972866377017,FALSE
-0.338889464985946,-0.393105090884629,1.96705729659158,0.182706091846133,0.233056806654479,"Gm14387",-0.338889464985946,0.233056806654479,FALSE
-0.181639478623861,1.46418433373418,1.9665368039981,0.182733453906514,0.233075996954436,"Zfp599",-0.181639478623861,0.233075996954436,FALSE
-0.101792903574838,4.48581651606285,1.96599094421154,0.182787634126548,0.23312938884757,"Mfap1b",-0.101792903574838,0.23312938884757,FALSE
-0.270815758323249,1.05209367509342,1.96525504482515,0.182868623313786,0.23321696369505,"1700101I11Rik",-0.270815758323249,0.23321696369505,FALSE
0.407360706391571,-0.587198924137864,1.96427618592907,0.183013768107252,0.233386340485606,"D830030K20Rik",0.407360706391571,0.233386340485606,FALSE
-0.215168030635947,2.66222941801272,1.96249293068537,0.183153751259129,0.233549112563194,"Fam174c",-0.215168030635947,0.233549112563194,FALSE
0.169911595458546,1.74000432990786,1.96221130211302,0.183184470361809,0.233572543678311,"Pcbd2",0.169911595458546,0.233572543678311,FALSE
0.269488877225921,3.29768876745076,1.96195695836895,0.183209367916264,0.233588549269695,"D030047H15Rik",0.269488877225921,0.233588549269695,FALSE
0.397070159449899,-0.670978639270905,1.96112458516011,0.183351257635877,0.233753705496973,"C230035I16Rik",0.397070159449899,0.233753705496973,FALSE
0.0830716148358515,5.0429110760928,1.95944231980749,0.183472298901249,0.233892261659329,"Bop1",0.0830716148358515,0.233892261659329,FALSE
-0.149273694090104,2.36469385675186,1.95824789350217,0.183598553421409,0.234034751772401,"Zfp595",-0.149273694090104,0.234034751772401,FALSE
-0.05377329660115,6.31678764123674,1.95814029096121,0.183608809325721,0.234034751772401,"Tbc1d20",-0.05377329660115,0.234034751772401,FALSE
0.0576985195845533,7.24991889118613,1.95777154170866,0.183647495085599,0.234068294625469,"Tmed10",0.0576985195845533,0.234068294625469,FALSE
0.247545864896001,0.0422682307170226,1.9569326536795,0.183751643501219,0.234185262903621,"Ddc",0.247545864896001,0.234185262903621,FALSE
0.248041584505007,0.824991546522544,1.95512420930028,0.183931317745572,0.234398464061268,"Pstpip2",0.248041584505007,0.234398464061268,FALSE
0.0714939587433779,5.91344454856125,1.95394652032369,0.184049406069803,0.234533157899712,"Maea",0.0714939587433779,0.234533157899712,FALSE
0.330795690832568,-0.0897470009006766,1.95393211976238,0.184070693100471,0.234544488541893,"Gipc2",0.330795690832568,0.234544488541893,FALSE
0.178191530234185,5.78624579648819,1.95288874298706,0.184160748142861,0.234643436560448,"Sdc2",0.178191530234185,0.234643436560448,FALSE
0.469746570833966,5.14862135243631,1.952682937655,0.184182426506825,0.234655256824814,"Id3",0.469746570833966,0.234655256824814,FALSE
0.0636044523559095,6.46709992296041,1.95121016540923,0.184337608534774,0.23483715267589,"Fam20b",0.0636044523559095,0.23483715267589,FALSE
-0.383879849255156,-0.440501931009565,1.95098565588073,0.184393500966471,0.234892542432178,"Ermap",-0.383879849255156,0.234892542432178,FALSE
-0.175557846358444,2.88856177519632,1.94947295020911,0.184521619026631,0.235039924282861,"Gm5141",-0.175557846358444,0.235039924282861,FALSE
0.32775298221701,-1.12003269852648,1.95050757291344,0.184548931936669,0.235058891364139,"Gm10825",0.32775298221701,0.235058891364139,FALSE
-0.187900412046918,1.70809015431667,1.94820310923179,0.184657061708287,0.235180784925907,"Etohd2",-0.187900412046918,0.235180784925907,FALSE
-0.0973248374980363,3.41079951326246,1.94721451686972,0.184759746380222,0.235295727621925,"Tamm41",-0.0973248374980363,0.235295727621925,FALSE
-0.0656687170855783,6.54543190873459,1.94439251239767,0.185058168094562,0.235647203702646,"Clcn7",-0.0656687170855783,0.235647203702646,FALSE
-0.287617392740362,0.463357320707936,1.94445480462845,0.185060640895324,0.235647203702646,"Sdcbp2",-0.287617392740362,0.235647203702646,FALSE
0.255029219878734,5.92174912634621,1.94293112629468,0.185213089494777,0.235825454506438,"Npnt",0.255029219878734,0.235825454506438,FALSE
-0.24442339298939,0.749431522624526,1.94283829701545,0.185229171678537,0.235830062340282,"Gm42672",-0.24442339298939,0.235830062340282,FALSE
0.289537399542508,-0.270393133937526,1.94060884671081,0.185485254714782,0.236140213262,"Opn3",0.289537399542508,0.236140213262,FALSE
0.729723259243903,-1.4806013758177,1.94239694831305,0.185559380368544,0.236218689137082,"A730020M07Rik",0.729723259243903,0.236218689137082,FALSE
-0.166187990222654,0.177050289417689,1.93927133346479,0.185614749406855,0.236273278726977,"Gm11585",-0.166187990222654,0.236273278726977,FALSE
-0.56946541071546,-1.42521080986528,1.94149124353138,0.185629277014897,0.236275876474901,"Gm37144",-0.56946541071546,0.236275876474901,FALSE
-0.091770208269853,4.09360019786431,1.93814172893165,0.185721995585784,0.236371548490147,"Znrf3",-0.091770208269853,0.236371548490147,FALSE
0.185882941171176,3.47960462314579,1.9380735605923,0.18572942516391,0.236371548490147,"Dusp15",0.185882941171176,0.236371548490147,FALSE
-0.403865710706108,-0.227519144986245,1.93704428777985,0.185861873071819,0.236511040598895,"Meioc",-0.403865710706108,0.236511040598895,FALSE
1.09188364527563,-0.22085402017246,1.93714671942213,0.185871869870372,0.236511040598895,"Klf5",1.09188364527563,0.236511040598895,FALSE
0.0800108426815211,4.21133387610489,1.93669055168118,0.185876529158977,0.236511040598895,"Nop10",0.0800108426815211,0.236511040598895,FALSE
0.0787739441081286,6.44867391633126,1.9364503729117,0.185902093966464,0.236527664203431,"1500011B03Rik",0.0787739441081286,0.236527664203431,FALSE
0.343941406208177,-0.136181068663639,1.93633573937333,0.185935503759,0.236554266262879,"Cenpp",0.343941406208177,0.236554266262879,FALSE
0.303857212234744,-1.31238782985168,1.93682372723573,0.18606661035613,0.236703943727374,"Gm5561",0.303857212234744,0.236703943727374,FALSE
-0.0826129354966322,5.31818868867856,1.93471239603912,0.186087426930505,0.236703943727374,"Cnnm3",-0.0826129354966322,0.236703943727374,FALSE
-0.486317398162076,-0.99996072149058,1.93561341300237,0.186090681053188,0.236703943727374,"Gm9889",-0.486317398162076,0.236703943727374,FALSE
0.159141616237714,2.22573207751836,1.93371013986973,0.186195631005706,0.236821518443904,"Gm47982",0.159141616237714,0.236821518443904,FALSE
-0.116421639171635,5.10709291971077,1.93249679867754,0.18632402853712,0.236968898237625,"Lrrcc1",-0.116421639171635,0.236968898237625,FALSE
-0.0638717933878599,5.72526823465072,1.93219046051919,0.186356767062065,0.236994606246952,"Ndufa12",-0.0638717933878599,0.236994606246952,FALSE
-0.277567183438149,-0.545432123463069,1.92981623766921,0.186648298870219,0.237349402635906,"9530080O11Rik",-0.277567183438149,0.237349402635906,FALSE
-0.240671078762667,-0.358581221802704,1.92902761200831,0.186722790973324,0.237416809993084,"Gm44349",-0.240671078762667,0.237416809993084,FALSE
0.165391791580501,1.70527909278501,1.92875676963043,0.18672640134854,0.237416809993084,"Aloxe3",0.165391791580501,0.237416809993084,FALSE
-0.0741820893910741,4.60140403948179,1.92725374600493,0.186885458322511,0.237603080184006,"Aspscr1",-0.0741820893910741,0.237603080184006,FALSE
0.101423908848928,3.78412321220242,1.9260036070346,0.187019675923502,0.2377577470992,"Wrn",0.101423908848928,0.2377577470992,FALSE
0.463538255232685,-1.37003046261472,1.9280993631564,0.187034995775645,0.237761248912781,"Kif18b",0.463538255232685,0.237761248912781,FALSE
0.109649537737011,3.94215473058534,1.92401323986223,0.187233550660315,0.237997665295881,"Dgcr6",0.109649537737011,0.237997665295881,FALSE
0.053848762047274,6.57723243563008,1.92219313286447,0.187429370486502,0.238230573543735,"Cdipt",0.053848762047274,0.238230573543735,FALSE
-0.284786922697745,4.28858212800337,1.92197554119193,0.187452828410681,0.238244386028138,"Map3k14",-0.284786922697745,0.238244386028138,FALSE
0.233125582317811,4.98168138450746,1.92153599302968,0.187500158453168,0.238288535042706,"Ftx",0.233125582317811,0.238288535042706,FALSE
-0.54162914182522,-1.355468760997,1.92106893202535,0.187774879891107,0.238621643875053,"Mettl21c",-0.54162914182522,0.238621643875053,FALSE
-0.196257569252336,0.154745626507198,1.91793148326649,0.187902318339867,0.238767555411119,"4921507P07Rik",-0.196257569252336,0.238767555411119,FALSE
0.0600821181691938,6.99664946004903,1.91767622732572,0.187916561240589,0.238769619379158,"Larp4b",0.0600821181691938,0.238769619379158,FALSE
0.100513115632393,3.48482494483011,1.91690799211606,0.187999788564427,0.238859329833887,"Yipf2",0.100513115632393,0.238859329833887,FALSE
-0.0611389930814807,6.7978176372883,1.91581536475041,0.188117741895376,0.238993145705943,"Atp5d",-0.0611389930814807,0.238993145705943,FALSE
0.122155555851042,2.99232864753361,1.91545837642803,0.188157084377072,0.239027079596036,"Xylb",0.122155555851042,0.239027079596036,FALSE
-0.496410590057599,-1.33393456767387,1.91249223834824,0.188689057026878,0.239686784174448,"Gm7890",-0.496410590057599,0.239686784174448,FALSE
-0.078821096764378,5.89269912386058,1.90869160995259,0.188890441807792,0.239921658851432,"Inpp5b",-0.078821096764378,0.239921658851432,FALSE
0.509952239942531,0.720577265340588,1.90867447528204,0.188899316857025,0.239921658851432,"Angptl4",0.509952239942531,0.239921658851432,FALSE
-0.0818973412011537,4.38559748239805,1.9071850175108,0.189054396031135,0.240102509007393,"2810004N23Rik",-0.0818973412011537,0.240102509007393,FALSE
-0.176025418181879,4.54157625641399,1.90678825520561,0.189097594009274,0.240141253278086,"BC046251",-0.176025418181879,0.240141253278086,FALSE
0.674237842646839,1.31070011240191,1.90623833069769,0.189161212584399,0.24020592339588,"Crocc2",0.674237842646839,0.24020592339588,FALSE
0.312968569570397,-0.554817613692924,1.90614854267828,0.189209327787937,0.240250899235226,"Actr3-ps",0.312968569570397,0.240250899235226,FALSE
-0.134409226671151,3.06594191138368,1.90543534483482,0.189245684086921,0.240280939025211,"Zfp937",-0.134409226671151,0.240280939025211,FALSE
-0.0736703596754169,6.32766492509079,1.90464436970045,0.189331236568456,0.240373433866634,"Fbf1",-0.0736703596754169,0.240373433866634,FALSE
-0.0867310083596865,4.31449713176515,1.90397291783448,0.189404516538764,0.240450336259409,"Osgin2",-0.0867310083596865,0.240450336259409,FALSE
0.402906889248284,0.0967289652341663,1.90289043521976,0.189538124438432,0.240603809917082,"Gask1b",0.402906889248284,0.240603809917082,FALSE
-0.0685450118564417,6.18485662954684,1.90164176056347,0.189659106288521,0.240741236277681,"Abi1",-0.0685450118564417,0.240741236277681,FALSE
-0.113995847993622,2.91237582813164,1.89765810886147,0.190095948856002,0.241279550862173,"Zcwpw1",-0.113995847993622,0.241279550862173,FALSE
-0.171048962221812,2.71796520713394,1.89381468816213,0.190517977065528,0.241798991349783,"Sbsn",-0.171048962221812,0.241798991349783,FALSE
-0.0620757353046902,8.15151481482669,1.89342136496144,0.190560438840312,0.241836661551736,"Ckap5",-0.0620757353046902,0.241836661551736,FALSE
0.526280225223571,-1.61434940791706,1.89628206336144,0.190592305364515,0.241860881369952,"Spata20",0.526280225223571,0.241860881369952,FALSE
-0.0974286254409144,6.05228980675935,1.89129954086377,0.190793976865828,0.242100565333637,"Polb",-0.0974286254409144,0.242100565333637,FALSE
0.183284584154927,0.410028175932874,1.89044327680884,0.190898019981928,0.242216343733524,"Gm15427",0.183284584154927,0.242216343733524,FALSE
0.158831808319965,3.51579296626316,1.88305773666688,0.191704770869195,0.24322366061331,"Shf",0.158831808319965,0.24322366061331,FALSE
-0.458856115904076,-0.714406584181526,1.88242007514271,0.191828633254309,0.2433644920173,"Myl2",-0.458856115904076,0.2433644920173,FALSE
-0.175499154806875,3.52418382741556,1.88154341354238,0.191872604964223,0.243403957571267,"Thg1l",-0.175499154806875,0.243403957571267,FALSE
-0.320295481861044,-0.249340034917839,1.88095020481343,0.191961799291019,0.243500782073115,"Ada",-0.320295481861044,0.243500782073115,FALSE
0.0969584299507148,6.53697069530008,1.87722424876932,0.19235243417916,0.243979940979894,"Hint1",0.0969584299507148,0.243979940979894,FALSE
-0.0904869345568305,3.36543644819321,1.87705668226052,0.192371448788343,0.243986020951819,"Grwd1",-0.0904869345568305,0.243986020951819,FALSE
-0.306971632354899,0.421453771901634,1.87703462093444,0.192383016203421,0.243986020951819,"Gm43462",-0.306971632354899,0.243986020951819,FALSE
-0.109242059614529,3.77711469436738,1.8765452041071,0.192428081894034,0.24402681895308,"Stx18",-0.109242059614529,0.24402681895308,FALSE
-0.301261469788323,-1.36927660716253,1.87701488908924,0.192591999076082,0.244218322377538,"Tdrd12",-0.301261469788323,0.244218322377538,FALSE
0.0833861316545537,5.50991832257,1.87345379654091,0.192772669945278,0.244431043403106,"Med22",0.0833861316545537,0.244431043403106,FALSE
-0.261520011185177,0.0651081333984399,1.87273889925092,0.1928675186368,0.244534922785147,"Gm12166",-0.261520011185177,0.244534922785147,FALSE
0.0628438307387189,8.41827726477274,1.87224061229523,0.192908128725692,0.244570024237691,"Sh3gl2",0.0628438307387189,0.244570024237691,FALSE
0.241954397784047,-0.281781161995522,1.87208312592538,0.192951177265046,0.244608212261102,"Rpl19-ps11",0.241954397784047,0.244608212261102,FALSE
-0.256428802357631,2.18034969452766,1.87113371218172,0.193033142978038,0.24469572797149,"Arntl2",-0.256428802357631,0.24469572797149,FALSE
0.32140904037196,4.5176779800084,1.87020225795365,0.193136023830382,0.244800072413786,"Pde5a",0.32140904037196,0.244800072413786,FALSE
0.0711279535649743,6.9549836182596,1.87015464254648,0.193141331839415,0.244800072413786,"Ccng1",0.0711279535649743,0.244800072413786,FALSE
0.298799102093185,0.980302848562885,1.86894626158518,0.193281316918318,0.244961090336799,"A330040F15Rik",0.298799102093185,0.244961090336799,FALSE
-0.134277923108172,3.35115542288531,1.86749174373409,0.193439880220306,0.245145630803605,"Parp10",-0.134277923108172,0.245145630803605,FALSE
-0.192574809040445,1.91184227740136,1.86712966171162,0.193481813181405,0.245182351260283,"Ip6k3",-0.192574809040445,0.245182351260283,FALSE
-0.349481620597159,-0.0789823397642352,1.86674664036562,0.19354161790809,0.245241712586679,"Gm26642",-0.349481620597159,0.245241712586679,FALSE
0.289761194782135,-0.311169889838376,1.86653628909307,0.193573726692741,0.245265974051161,"Actn2",0.289761194782135,0.245265974051161,FALSE
-0.260558136117521,1.51732234640095,1.86527684786824,0.193690654195109,0.245397693918972,"Mir181a-1hg",-0.260558136117521,0.245397693918972,FALSE
-0.0817127468131359,6.41226527426857,1.86338704232686,0.193900404950718,0.245646991328165,"Trim3",-0.0817127468131359,0.245646991328165,FALSE
-0.0565847772404948,6.34609314899401,1.86237005732556,0.194014802065541,0.245775462588482,"Rtl6",-0.0565847772404948,0.245775462588482,FALSE
0.427980716013424,-1.35223558012929,1.86350111590123,0.194115532583808,0.245886605137958,"Gm17833",0.427980716013424,0.245886605137958,FALSE
-0.305814709251863,-0.0315096854161606,1.85995127242835,0.194304454245676,0.246109437260639,"Gm9772",-0.305814709251863,0.246109437260639,FALSE
-0.0557885776428831,5.46391896856683,1.85891153336088,0.1944044885366,0.246219660782433,"Usp30",-0.0557885776428831,0.246219660782433,FALSE
0.0664996632891439,6.33295910459277,1.85804175068643,0.194502643560949,0.246327489556274,"Rubcn",0.0664996632891439,0.246327489556274,FALSE
-0.543157646853812,-1.22167914345157,1.85719226149495,0.194765919652337,0.246644407151754,"4930412M03Rik",-0.543157646853812,0.246644407151754,FALSE
-0.410491526163645,-1.2881788061145,1.85576244296569,0.194944482102362,0.246854011265535,"5033403F01Rik",-0.410491526163645,0.246854011265535,FALSE
-0.127718796256559,2.63345436810861,1.85048486923217,0.195358952744223,0.247362292814922,"9130019O22Rik",-0.127718796256559,0.247362292814922,FALSE
0.21588223579333,0.84152566057186,1.8502743646402,0.195387595593539,0.247382006277747,"Vcp-rs",0.21588223579333,0.247382006277747,FALSE
-0.0701764285318321,6.78724941146576,1.84976930168155,0.195439397614069,0.247431037177399,"Suco",-0.0701764285318321,0.247431037177399,FALSE
-0.0605394338890903,5.75818953282223,1.84925569813106,0.195497749584787,0.247488353358087,"Ndufa9",-0.0605394338890903,0.247488353358087,FALSE
0.376070962521707,-1.08815841021128,1.84728588996901,0.195851349121407,0.247919402466903,"Cenpk",0.376070962521707,0.247919402466903,FALSE
0.083087826442507,5.02582844001187,1.84341549264344,0.196162819084883,0.248297067544595,"Wdr12",0.083087826442507,0.248297067544595,FALSE
-0.0768595730832623,4.28301621932725,1.84182485507306,0.196344473848223,0.248510376866627,"Tmem198",-0.0768595730832623,0.248510376866627,FALSE
0.089356560840714,5.12878487258637,1.84074377967994,0.196468028864237,0.24865012655803,"Etv6",0.089356560840714,0.24865012655803,FALSE
0.362057265316387,0.55388063438905,1.8404647187278,0.196508243453613,0.248684388886388,"Tnfrsf25",0.362057265316387,0.248684388886388,FALSE
0.572577789238253,-1.53916964123072,1.84263800326957,0.196562494021769,0.248736408204368,"Tmem52",0.572577789238253,0.248736408204368,FALSE
0.336802897479545,-0.205331372730539,1.83991966376233,0.196585530884567,0.248748924394662,"Gm12191",0.336802897479545,0.248748924394662,FALSE
0.0521154824380365,5.50415149158459,1.8395845954986,0.196600637430936,0.248751404979483,"Atraid",0.0521154824380365,0.248751404979483,FALSE
-0.10084832326839,4.81378137703847,1.83926924173645,0.196636741728799,0.248780451122783,"Mogs",-0.10084832326839,0.248780451122783,FALSE
-0.0750047583784956,5.12557699911269,1.83848635000388,0.196726386860425,0.248877227530452,"Ndufa3",-0.0750047583784956,0.248877227530452,FALSE
0.0947257656914908,3.87298811567831,1.83689553270268,0.196908752219102,0.249091282891419,"Eef1akmt1",0.0947257656914908,0.249091282891419,FALSE
0.19064372957851,1.14601659004075,1.83624069609711,0.196987624650767,0.249174398933204,"Mkln1os",0.19064372957851,0.249174398933204,FALSE
-0.0906333414576449,4.85078479953282,1.83476060111281,0.197153746693881,0.24936786062444,"Fopnl",-0.0906333414576449,0.24936786062444,FALSE
-0.0616246262985461,5.84047174130821,1.83365865112033,0.197280362999085,0.249511331372815,"Mmgt1",-0.0616246262985461,0.249511331372815,FALSE
0.10515083443113,5.13900815833001,1.83308169480004,0.197346707634633,0.249576729295154,"Fgf9",0.10515083443113,0.249576729295154,FALSE
0.74468390219005,1.99988553172729,1.83299416501926,0.197358450504354,0.249576729295154,"Slit3",0.74468390219005,0.249576729295154,FALSE
-0.057929455518503,7.47272994962488,1.8324984768276,0.197413788590409,0.249630025909363,"Maz",-0.057929455518503,0.249630025909363,FALSE
0.125586904733353,3.82450432612935,1.83108252663528,0.197576839143799,0.249806745736119,"Bdnf",0.125586904733353,0.249806745736119,FALSE
-0.0936719279489562,5.25595729056604,1.83098774524314,0.197587713152747,0.249806745736119,"Snrpd1",-0.0936719279489562,0.249806745736119,FALSE
0.56033003352545,-1.00436634832371,1.83199762886267,0.197593148897182,0.249806745736119,"Gm45708",0.56033003352545,0.249806745736119,FALSE
0.380468837495616,-1.38435273606946,1.83175756863543,0.197736634762984,0.249971445950373,"Gm36787",0.380468837495616,0.249971445950373,FALSE
0.336810802146915,-0.0701467581156024,1.82862207672999,0.197879428270375,0.250135248963327,"Gm38124",0.336810802146915,0.250135248963327,FALSE
0.0654514780053789,8.30693306137841,1.82827740636599,0.197900217780145,0.250144817691109,"Eif4g3",0.0654514780053789,0.250144817691109,FALSE
0.339358824897478,0.237272835819612,1.82762989070344,0.197987414732577,0.250238318186482,"Pnldc1",0.339358824897478,0.250238318186482,FALSE
-0.084765206903567,3.00814795276116,1.82732699702995,0.198010657079075,0.250250978710276,"Aimp2",-0.084765206903567,0.250250978710276,FALSE
0.169133121894748,2.28639552758382,1.82548257702011,0.198224278050981,0.250504226893787,"Gm15500",0.169133121894748,0.250504226893787,FALSE
0.296998591845531,-0.812567158454397,1.82590062928422,0.198243163934349,0.250511362893398,"4930447F24Rik",0.296998591845531,0.250511362893398,FALSE
-0.279806285622602,1.13661886958031,1.82474544681992,0.198312165856654,0.250581823194631,"Gm19221",-0.279806285622602,0.250581823194631,FALSE
-0.0878271132879003,4.98055735491402,1.82161859541832,0.198670704662365,0.251018100535609,"Eef1e1",-0.0878271132879003,0.251018100535609,FALSE
